gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,TotalServices,ChargePerService,ChargesTenureRatio,TotalChargesExpected,ChargesGap,IsNewCustomer,IsLoyalCustomer,TenureScore,IsMonthToMonth,IsElectronicCheck,NoOnlineSecurity,NoTechSupport,HighRiskProfile,ChurnProbability,ActualChurn,RiskTier
0,0,1,0,20,1,0,2,1,1,1,1,1,1,1,1,3,20.0,416.45,1.0,10.0,0.9523809523809523,400.0,-16.44999999999999,0,0,2,0,0,0,0,0,0.016098976,0,Low Risk
1,0,1,1,10,0,1,0,2,2,2,2,0,2,2,0,1,53.7,521.0,5.0,8.950000000000001,4.881818181818182,537.0,16.0,0,0,1,0,0,0,0,0,0.016019884,0,Low Risk
1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.5,1050.5,1.0,9.75,0.3611111111111111,1033.5,-17.0,0,1,4,0,0,0,0,0,0.015953507,0,Low Risk
0,0,1,1,46,1,2,2,1,1,1,1,1,1,1,0,3,24.95,1165.9,2.0,8.316666666666666,0.5308510638297872,1147.7,-18.200000000000045,0,0,3,0,0,0,0,0,0.015920348,0,Low Risk
0,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,3,88.1,5526.75,8.0,9.788888888888888,1.4209677419354838,5374.099999999999,-152.65000000000055,0,1,4,0,0,0,0,0,0.015908377,0,Low Risk
1,0,1,1,72,1,0,1,2,2,0,2,2,2,2,0,0,105.5,7611.55,6.0,15.071428571428571,1.4452054794520548,7596.0,-15.550000000000182,0,1,4,0,0,0,0,0,0.015595963,0,Low Risk
0,0,1,1,71,1,0,0,2,0,2,0,2,2,2,0,1,77.55,5574.35,5.0,12.924999999999999,1.0770833333333334,5506.05,-68.30000000000018,0,1,4,0,0,0,1,0,0.015589426,0,Low Risk
0,0,0,0,21,1,0,2,1,1,1,1,1,1,2,1,1,20.85,435.25,1.0,10.425,0.9477272727272728,437.85,2.6000000000000227,0,0,2,0,0,0,0,0,0.015586479,0,Low Risk
1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,3,20.4,231.45,1.0,10.2,1.7,224.39999999999998,-7.050000000000011,0,0,1,0,0,0,0,0,0.015552121,0,Low Risk
0,0,0,0,37,1,0,2,1,1,1,1,1,1,2,0,3,19.8,813.3,1.0,9.9,0.5210526315789474,732.6,-80.69999999999993,0,0,3,0,0,0,0,0,0.0154766105,0,Low Risk
0,0,1,1,67,0,1,0,2,0,0,2,0,0,2,0,1,35.7,2545.7,2.0,11.9,0.525,2391.9,-153.79999999999973,0,1,4,0,0,0,0,0,0.015239709,0,Low Risk
0,0,0,0,24,1,0,2,1,1,1,1,1,1,1,0,1,20.45,527.35,1.0,10.225,0.818,490.79999999999995,-36.55000000000007,0,0,2,0,0,0,0,0,0.015181134,0,Low Risk
1,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,0,19.55,819.95,1.0,9.775,0.43444444444444447,860.2,40.25,0,0,3,0,0,0,0,0,0.015172966,0,Low Risk
1,0,1,1,66,0,1,0,0,0,2,2,2,2,2,0,0,54.65,3632.0,4.0,10.93,0.8156716417910448,3606.9,-25.09999999999991,0,1,4,0,0,1,0,0,0.015170081,0,Low Risk
0,0,1,1,48,1,0,0,2,2,2,0,0,2,2,1,1,70.1,3238.4,5.0,11.683333333333332,1.430612244897959,3364.7999999999997,126.39999999999964,0,1,3,0,0,0,1,0,0.015085099,0,Low Risk
1,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,0,20.05,746.75,1.0,10.025,0.5569444444444445,701.75,-45.0,0,0,3,0,0,0,0,0,0.015003292,0,Low Risk
1,0,0,0,69,1,2,0,2,2,2,2,2,2,2,0,3,90.65,6322.1,8.0,10.072222222222223,1.2950000000000002,6254.85,-67.25,0,1,4,0,0,0,0,0,0.014725708,0,Low Risk
0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,0,3,18.8,255.55,1.0,9.4,1.2533333333333334,263.2,7.649999999999977,0,0,2,0,0,0,0,0,0.014664826,0,Low Risk
0,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,20.35,673.2,1.0,10.175,0.5814285714285715,691.9000000000001,18.700000000000045,0,0,3,1,0,0,0,0,0.014649992,0,Low Risk
1,0,0,0,57,1,0,0,2,0,2,0,2,2,2,1,0,74.35,4317.35,5.0,12.391666666666666,1.2818965517241379,4237.95,-79.40000000000055,0,1,4,0,0,0,1,0,0.014394514,0,Low Risk
0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,1,20.4,482.8,1.0,10.2,0.816,489.59999999999997,6.7999999999999545,0,0,2,0,0,0,0,0,0.0143849375,0,Low Risk
0,0,0,0,56,0,1,0,2,2,2,2,0,0,2,0,0,45.05,2560.1,4.0,9.01,0.7903508771929824,2522.7999999999997,-37.30000000000018,0,1,4,0,0,0,0,0,0.01437114,0,Low Risk
0,0,1,0,70,0,1,0,0,2,2,2,2,2,2,0,0,57.8,4039.3,5.0,9.633333333333333,0.8140845070422534,4046.0,6.699999999999818,0,1,4,0,0,1,0,0,0.014277235,0,Low Risk
1,0,0,1,23,0,1,0,2,0,2,2,0,0,2,0,3,40.1,857.75,3.0,10.025,1.6708333333333334,922.3000000000001,64.55000000000007,0,0,2,0,0,0,0,0,0.014188917,0,Low Risk
0,0,1,0,59,1,0,2,1,1,1,1,1,1,1,0,3,20.35,1267.0,1.0,10.175,0.33916666666666667,1200.65,-66.34999999999991,0,1,4,0,0,0,0,0,0.014082675,0,Low Risk
1,0,1,1,68,1,0,0,2,2,0,2,2,2,2,0,0,82.85,5776.45,6.0,11.835714285714285,1.2007246376811593,5633.799999999999,-142.65000000000055,0,1,4,0,0,0,0,0,0.013975915,0,Low Risk
1,0,1,1,68,1,0,0,2,2,2,2,0,0,2,0,1,62.65,4375.8,5.0,10.441666666666666,0.9079710144927536,4260.2,-115.60000000000036,0,1,4,0,0,0,0,0,0.013895282,0,Low Risk
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,0,114.45,8100.55,8.0,12.716666666666667,1.5678082191780822,8240.4,139.84999999999945,0,1,4,0,0,0,0,0,0.013889775,0,Low Risk
1,0,1,1,51,1,2,2,1,1,1,1,1,1,2,1,3,24.95,1222.25,2.0,8.316666666666666,0.47980769230769227,1272.45,50.200000000000045,0,1,4,0,0,0,0,0,0.013815841,0,Low Risk
0,0,1,1,59,1,0,0,0,2,0,2,2,2,2,1,1,75.95,4542.35,5.0,12.658333333333333,1.2658333333333334,4481.05,-61.30000000000018,0,1,4,0,0,1,0,0,0.013623551,0,Low Risk
1,0,0,1,52,1,2,0,2,2,0,2,2,2,2,1,3,85.15,4461.85,7.0,10.64375,1.6066037735849057,4427.8,-34.05000000000018,0,1,4,0,0,0,0,0,0.013561282,0,Low Risk
0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,110.45,7982.5,7.0,13.80625,1.513013698630137,7952.400000000001,-30.099999999999454,0,1,4,0,0,1,0,0,0.01354853,0,Low Risk
1,0,1,1,55,1,0,0,2,2,0,2,0,0,2,0,0,57.55,3046.4,4.0,11.51,1.0276785714285714,3165.25,118.84999999999991,0,1,4,0,0,0,0,0,0.013538986,1,Low Risk
0,0,1,0,71,1,0,0,2,2,2,2,2,2,2,1,1,84.4,5969.3,7.0,10.55,1.1722222222222223,5992.400000000001,23.100000000000364,0,1,4,0,0,0,0,0,0.013510091,0,Low Risk
1,0,0,0,53,1,2,2,1,1,1,1,1,1,2,0,3,24.6,1279.0,2.0,8.200000000000001,0.4555555555555556,1303.8000000000002,24.800000000000182,0,1,4,0,0,0,0,0,0.013456781,0,Low Risk
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,114.45,8375.05,8.0,12.716666666666667,1.5678082191780822,8240.4,-134.64999999999964,0,1,4,0,0,0,0,0,0.01345325,0,Low Risk
0,0,1,0,65,1,0,0,2,0,2,2,0,0,2,0,1,58.9,3857.1,4.0,11.78,0.8924242424242425,3828.5,-28.59999999999991,0,1,4,0,0,0,0,0,0.013388566,0,Low Risk
1,0,0,0,72,1,2,0,0,2,2,2,2,2,2,1,0,88.6,6201.95,7.0,11.075,1.2136986301369863,6379.2,177.25,0,1,4,0,0,1,0,0,0.013314445,0,Low Risk
0,0,1,1,54,1,2,0,2,2,2,2,2,2,2,0,1,91.3,4965.0,8.0,10.144444444444444,1.66,4930.2,-34.80000000000018,0,1,4,0,0,0,0,0,0.013261035,0,Low Risk
1,0,1,1,56,1,0,0,2,2,2,0,0,0,2,1,0,59.8,3457.45,4.0,11.959999999999999,1.0491228070175438,3348.7999999999997,-108.65000000000009,0,1,4,0,0,0,1,0,0.013127688,0,Low Risk
1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,4176.7,5.0,10.008333333333333,0.8578571428571428,4143.45,-33.25,0,1,4,0,0,0,0,0,0.01307823,0,Low Risk
0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,20.35,191.1,1.0,10.175,2.035,183.15,-7.949999999999989,0,0,1,0,0,0,0,0,0.013073946,0,Low Risk
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,0,19.3,890.5,1.0,9.65,0.40208333333333335,907.1,16.600000000000023,0,0,3,0,0,0,0,0,0.013055625,0,Low Risk
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.75,856.5,1.0,9.875,0.42021276595744683,908.5,52.0,0,0,3,0,0,0,0,0,0.013024743,0,Low Risk
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.85,1188.25,1.0,9.925,0.33083333333333337,1171.15,-17.09999999999991,0,1,4,0,0,0,0,0,0.013001293,0,Low Risk
1,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,0,20.1,562.6,1.0,10.05,0.7178571428571429,542.7,-19.899999999999977,0,0,3,0,0,0,0,0,0.012925059,0,Low Risk
0,0,1,1,69,1,2,0,2,0,2,2,0,0,2,1,1,64.15,4254.1,5.0,10.691666666666668,0.9164285714285715,4426.35,172.25,0,1,4,0,0,0,0,0,0.012915281,0,Low Risk
1,0,1,0,71,1,0,0,2,0,0,2,0,0,2,0,0,54.5,3778.2,3.0,13.625,0.7569444444444444,3869.5,91.30000000000018,0,1,4,0,0,0,0,0,0.0128146075,0,Low Risk
1,0,1,1,65,1,0,2,1,1,1,1,1,1,2,0,3,19.9,1292.6,1.0,9.95,0.3015151515151515,1293.5,0.900000000000091,0,1,4,0,0,0,0,0,0.012742963,0,Low Risk
1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,1,1,20.05,1201.65,1.0,10.025,0.3182539682539683,1243.1000000000001,41.450000000000045,0,1,4,0,0,0,0,0,0.01267777,0,Low Risk
1,0,1,1,42,1,0,2,1,1,1,1,1,1,2,0,3,19.35,867.3,1.0,9.675,0.45,812.7,-54.59999999999991,0,0,3,0,0,0,0,0,0.01267339,0,Low Risk
1,0,0,0,66,0,1,0,0,0,0,2,0,0,1,0,1,29.45,1983.15,1.0,14.725,0.43955223880597016,1943.7,-39.450000000000045,0,1,4,0,0,1,0,0,0.012625432,0,Low Risk
0,0,1,0,64,1,2,0,2,2,2,2,0,2,2,1,3,81.3,5129.3,7.0,10.1625,1.2507692307692306,5203.2,73.89999999999964,0,1,4,0,0,0,0,0,0.012596206,0,Low Risk
1,0,1,1,37,1,0,2,1,1,1,1,1,1,1,0,1,19.8,677.05,1.0,9.9,0.5210526315789474,732.6,55.55000000000007,0,0,3,0,0,0,0,0,0.012498012,0,Low Risk
0,1,0,0,72,1,2,1,2,2,2,2,0,2,2,1,0,107.4,7748.75,7.0,13.425,1.4712328767123288,7732.8,-15.949999999999818,0,1,4,0,0,0,0,0,0.012348143,0,Low Risk
0,0,1,1,65,1,2,0,2,2,2,2,2,2,2,0,0,91.55,5963.95,8.0,10.172222222222222,1.387121212121212,5950.75,-13.199999999999818,0,1,4,0,0,0,0,0,0.012259646,0,Low Risk
0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.7,599.25,1.0,9.85,0.635483870967742,591.0,-8.25,0,0,3,0,0,0,0,0,0.012034839,0,Low Risk
1,0,1,1,68,1,2,0,2,2,2,2,2,2,2,1,1,92.2,6392.85,8.0,10.244444444444445,1.336231884057971,6269.6,-123.25,0,1,4,0,0,0,0,0,0.011937245,0,Low Risk
1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,0,3,19.25,1237.65,1.0,9.625,0.30078125,1212.75,-24.90000000000009,0,1,4,0,0,0,0,0,0.011872438,0,Low Risk
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,89.55,6448.85,8.0,9.95,1.2267123287671233,6447.599999999999,-1.2500000000009095,0,1,4,0,0,0,0,0,0.011451424,0,Low Risk
1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,20.3,475.1,1.0,10.15,0.8826086956521739,446.6,-28.5,0,0,2,0,0,0,0,0,0.011423955,0,Low Risk
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1057.0,1.0,10.325,0.4214285714285714,991.1999999999999,-65.80000000000007,0,1,3,0,0,0,0,0,0.011397291,0,Low Risk
1,0,0,0,51,1,0,2,1,1,1,1,1,1,2,0,3,20.45,1042.65,1.0,10.225,0.39326923076923076,1042.95,0.2999999999999545,0,1,4,0,0,0,0,0,0.011383684,0,Low Risk
1,0,1,1,48,1,2,2,1,1,1,1,1,1,2,0,3,23.55,1173.35,2.0,7.8500000000000005,0.4806122448979592,1130.4,-42.94999999999982,0,1,3,0,0,0,0,0,0.011138544,0,Low Risk
0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,1,113.65,8166.8,8.0,12.627777777777778,1.5784722222222223,8069.150000000001,-97.64999999999964,0,1,4,0,0,0,0,0,0.011031717,0,Low Risk
0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,0,84.2,5986.55,7.0,10.525,1.1534246575342466,6062.400000000001,75.85000000000036,0,1,4,0,0,0,0,0,0.01101874,0,Low Risk
1,0,0,0,44,1,0,2,1,1,1,1,1,1,1,0,1,19.5,835.5,1.0,9.75,0.43333333333333335,858.0,22.5,0,0,3,0,0,0,0,0,0.011007033,0,Low Risk
1,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,20.3,595.05,1.0,10.15,0.725,548.1,-46.94999999999993,0,0,3,0,0,0,0,0,0.010972108,0,Low Risk
1,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,24.45,1513.6,2.0,8.15,0.4144067796610169,1418.1,-95.5,0,1,4,0,0,0,0,0,0.01094034,0,Low Risk
0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2961.4,2.0,16.566666666666666,0.8016129032258065,3031.7000000000003,70.30000000000018,0,1,4,0,0,0,1,0,0.010929825,0,Low Risk
0,0,1,0,65,1,0,0,0,0,0,2,2,0,2,1,1,59.8,3808.2,3.0,14.95,0.906060606060606,3887.0,78.80000000000018,0,1,4,0,0,1,0,0,0.010910985,0,Low Risk
1,0,1,0,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,483.15,1.0,9.875,0.79,474.0,-9.149999999999977,0,0,2,0,0,0,0,0,0.010676982,0,Low Risk
0,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,3,21.1,741.0,1.0,10.55,0.5861111111111111,738.5,-2.5,0,0,3,0,0,0,0,0,0.0104514165,0,Low Risk
0,0,1,1,66,1,0,0,2,2,0,2,0,0,2,1,1,58.2,3810.8,4.0,11.64,0.8686567164179105,3841.2000000000003,30.40000000000009,0,1,4,0,0,0,0,0,0.010396361,0,Low Risk
0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,1,19.45,1208.6,1.0,9.725,0.29923076923076924,1244.8,36.200000000000045,0,1,4,0,0,0,0,0,0.010213888,0,Low Risk
0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1326.35,1.0,9.925,0.27569444444444446,1409.3500000000001,83.00000000000023,0,1,4,0,0,0,0,0,0.010198344,0,Low Risk
1,0,0,0,43,1,0,2,1,1,1,1,1,1,2,0,3,19.55,876.15,1.0,9.775,0.44431818181818183,840.65,-35.5,0,0,3,0,0,0,0,0,0.010045728,0,Low Risk
1,0,1,1,43,1,2,2,1,1,1,1,1,1,2,0,3,24.25,1077.95,2.0,8.083333333333334,0.5511363636363636,1042.75,-35.200000000000045,0,0,3,0,0,0,0,0,0.009947576,0,Low Risk
0,0,0,0,66,0,1,0,2,2,2,2,2,2,2,1,0,62.5,4136.4,6.0,8.928571428571429,0.9328358208955224,4125.0,-11.399999999999636,0,1,4,0,0,0,0,0,0.00982902,0,Low Risk
0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.3,602.9,1.0,9.65,0.6225806451612903,579.0,-23.899999999999977,0,0,3,0,0,0,0,0,0.009715049,0,Low Risk
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,19.75,1375.4,1.0,9.875,0.28214285714285714,1362.75,-12.650000000000091,0,1,4,0,0,0,0,0,0.009703402,0,Low Risk
0,0,1,0,71,0,1,0,0,2,2,2,2,2,2,0,0,58.25,4145.9,5.0,9.708333333333334,0.8090277777777778,4135.75,-10.149999999999636,0,1,4,0,0,1,0,0,0.00959061,0,Low Risk
1,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,0,85.45,6029.9,7.0,10.68125,1.1868055555555557,6066.95,37.05000000000018,0,1,4,0,0,0,0,0,0.009571294,0,Low Risk
1,0,0,0,50,1,0,2,1,1,1,1,1,1,1,0,1,20.15,989.05,1.0,10.075,0.39509803921568626,1007.4999999999999,18.449999999999932,0,1,4,0,0,0,0,0,0.009476891,0,Low Risk
0,0,1,1,65,1,2,0,2,2,2,2,2,2,2,1,3,90.45,5957.9,8.0,10.05,1.3704545454545456,5879.25,-78.64999999999964,0,1,4,0,0,0,0,0,0.009401681,0,Low Risk
1,0,0,0,51,1,2,2,1,1,1,1,1,1,1,1,0,24.6,1266.4,2.0,8.200000000000001,0.4730769230769231,1254.6000000000001,-11.799999999999955,0,1,4,0,0,0,0,0,0.009382285,0,Low Risk
1,1,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.8,1388.45,1.0,9.9,0.275,1405.8,17.34999999999991,0,1,4,0,0,0,0,0,0.009295379,0,Low Risk
1,0,1,1,66,1,0,2,1,1,1,1,1,1,1,1,2,20.35,1359.5,1.0,10.175,0.3037313432835821,1343.1000000000001,-16.399999999999864,0,1,4,0,1,0,0,0,0.009257012,0,Low Risk
1,0,1,1,69,1,0,0,2,2,2,0,0,0,2,1,0,59.75,4069.9,4.0,11.95,0.8535714285714285,4122.75,52.84999999999991,0,1,4,0,0,0,1,0,0.009240728,0,Low Risk
0,0,0,0,68,0,1,0,2,0,2,2,0,0,2,0,3,38.9,2719.2,3.0,9.725,0.5637681159420289,2645.2,-74.0,0,1,4,0,0,0,0,0,0.009063826,0,Low Risk
0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,1,0,25.05,1270.25,2.0,8.35,0.47264150943396227,1302.6000000000001,32.350000000000136,0,1,4,0,0,0,0,0,0.008939277,0,Low Risk
1,0,0,1,66,1,2,2,1,1,1,1,1,1,2,1,1,25.3,1673.8,2.0,8.433333333333334,0.3776119402985075,1669.8,-4.0,0,1,4,0,0,0,0,0,0.008888377,0,Low Risk
1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,19.6,686.95,1.0,9.8,0.5444444444444445,686.0,-0.9500000000000455,0,0,3,0,0,0,0,0,0.008613267,0,Low Risk
0,0,0,0,39,1,0,2,1,1,1,1,1,1,2,0,1,20.7,762.45,1.0,10.35,0.5175,807.3,44.84999999999991,0,0,3,0,0,0,0,0,0.008582154,0,Low Risk
1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,0,20.05,902.0,1.0,10.025,0.4265957446808511,922.3000000000001,20.300000000000068,0,0,3,0,0,0,0,0,0.008519411,0,Low Risk
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,2,19.2,903.7,1.0,9.6,0.41739130434782606,864.0,-39.700000000000045,0,0,3,0,1,0,0,0,0.008477296,0,Low Risk
1,0,1,1,72,0,1,0,2,0,2,2,2,2,2,0,0,60.95,4549.05,5.0,10.158333333333333,0.834931506849315,4388.400000000001,-160.64999999999964,0,1,4,0,0,0,0,0,0.008380216,0,Low Risk
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,25.0,1738.9,2.0,8.333333333333334,0.3424657534246575,1800.0,61.09999999999991,0,1,4,0,0,0,0,0,0.008351845,0,Low Risk
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,115.5,8312.75,8.0,12.833333333333334,1.582191780821918,8316.0,3.25,0,1,4,0,0,0,0,0,0.008339129,0,Low Risk
1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1301.1,1.0,9.85,0.2736111111111111,1398.7,97.60000000000014,0,1,4,0,0,0,0,0,0.008170248,0,Low Risk
1,0,1,1,67,1,0,0,2,0,2,2,0,0,2,1,0,60.4,3953.7,4.0,12.08,0.888235294117647,4046.7999999999997,93.09999999999991,0,1,4,0,0,0,0,0,0.0081660105,0,Low Risk
1,1,1,0,63,0,1,0,2,0,0,2,0,0,1,0,0,36.1,2298.9,2.0,12.033333333333333,0.5640625,2274.3,-24.59999999999991,0,1,4,0,0,0,0,0,0.008127453,0,Low Risk
0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,3,20.1,670.35,1.0,10.05,0.5911764705882353,663.3000000000001,-7.0499999999999545,0,0,3,0,0,0,0,0,0.008126976,0,Low Risk
1,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,0,20.45,943.0,1.0,10.225,0.42604166666666665,961.15,18.149999999999977,0,0,3,0,0,0,0,0,0.008110591,0,Low Risk
0,0,1,0,72,1,2,0,2,2,0,2,2,2,2,1,0,86.4,6058.95,7.0,10.8,1.1835616438356165,6220.8,161.85000000000036,0,1,4,0,0,0,0,0,0.008092735,0,Low Risk
1,0,0,0,72,0,1,0,2,0,2,2,2,2,2,1,1,61.2,4390.25,5.0,10.200000000000001,0.8383561643835616,4406.400000000001,16.150000000000546,0,1,4,0,0,0,0,0,0.00803981,0,Low Risk
0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,865.0,1.0,10.125,0.48214285714285715,830.25,-34.75,0,0,3,0,0,0,0,0,0.007968653,0,Low Risk
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,0,115.15,8349.45,8.0,12.794444444444444,1.5773972602739728,8290.800000000001,-58.649999999999636,0,1,4,0,0,0,0,0,0.007941434,0,Low Risk
1,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,3,19.65,973.1,1.0,9.825,0.409375,923.55,-49.55000000000007,0,0,3,0,0,0,0,0,0.007939004,0,Low Risk
1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,1,20.3,467.15,1.0,10.15,0.8826086956521739,446.6,-20.549999999999955,0,0,2,0,0,0,0,0,0.007726393,0,Low Risk
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.95,862.4,1.0,9.975,0.42446808510638295,917.6999999999999,55.299999999999955,0,0,3,0,0,0,0,0,0.0077211782,0,Low Risk
0,0,0,1,35,1,0,2,1,1,1,1,1,1,1,1,1,20.1,644.5,1.0,10.05,0.5583333333333333,703.5,59.0,0,0,3,0,0,0,0,0,0.007701323,0,Low Risk
1,0,1,1,69,0,1,0,2,0,2,2,0,0,2,0,3,39.1,2779.5,3.0,9.775,0.5585714285714286,2697.9,-81.59999999999991,0,1,4,0,0,0,0,0,0.0076350207,0,Low Risk
0,0,1,1,23,0,1,0,2,0,0,2,0,0,2,0,3,34.6,813.45,2.0,11.533333333333333,1.4416666666666667,795.8000000000001,-17.649999999999977,0,0,2,0,0,0,0,0,0.007603437,0,Low Risk
1,0,1,0,69,1,0,2,1,1,1,1,1,1,2,0,3,19.9,1363.45,1.0,9.95,0.28428571428571425,1373.1,9.649999999999864,0,1,4,0,0,0,0,0,0.0075958916,0,Low Risk
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,20.6,827.3,1.0,10.3,0.5024390243902439,824.0,-3.2999999999999545,0,0,3,0,0,0,0,0,0.007479165,0,Low Risk
1,0,1,1,56,1,2,2,1,1,1,1,1,1,2,0,0,24.15,1402.25,2.0,8.049999999999999,0.4236842105263158,1352.3999999999999,-49.850000000000136,0,1,4,0,0,0,0,0,0.00746028,0,Low Risk
1,0,1,1,72,1,2,0,2,2,2,2,2,0,2,1,0,80.85,5727.45,7.0,10.10625,1.1075342465753424,5821.2,93.75,0,1,4,0,0,0,0,0,0.0074595353,0,Low Risk
1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,1,0,19.45,600.25,1.0,9.725,0.5720588235294117,641.85,41.60000000000002,0,0,3,0,0,0,0,0,0.0074043144,0,Low Risk
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.2,917.45,1.0,10.1,0.4297872340425532,929.1999999999999,11.749999999999886,0,0,3,0,0,0,0,0,0.007035047,0,Low Risk
1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,1,0,19.6,1387.45,1.0,9.8,0.27222222222222225,1391.6000000000001,4.150000000000091,0,1,4,0,0,0,0,0,0.006927325,0,Low Risk
1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,19.95,1234.8,1.0,9.975,0.31171875,1256.85,22.049999999999955,0,1,4,0,0,0,0,0,0.006782964,0,Low Risk
0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.15,456.85,1.0,10.075,0.8059999999999999,483.59999999999997,26.749999999999943,0,0,2,0,0,0,0,0,0.0066730804,0,Low Risk
0,0,0,0,69,1,2,2,1,1,1,1,1,1,2,0,1,24.6,1678.05,2.0,8.200000000000001,0.3514285714285714,1697.4,19.350000000000136,0,1,4,0,0,0,0,0,0.006626997,0,Low Risk
1,0,0,0,66,1,2,2,1,1,1,1,1,1,1,0,0,25.45,1699.15,2.0,8.483333333333333,0.3798507462686567,1679.7,-19.450000000000045,0,1,4,0,0,0,0,0,0.006506791,0,Low Risk
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,20.0,935.9,1.0,10.0,0.40816326530612246,960.0,24.100000000000023,0,1,3,0,0,0,0,0,0.0064762593,0,Low Risk
0,0,0,1,50,1,0,2,1,1,1,1,1,1,2,0,1,20.15,970.85,1.0,10.075,0.39509803921568626,1007.4999999999999,36.649999999999864,0,1,4,0,0,0,0,0,0.006429696,0,Low Risk
0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,0,3,19.7,452.55,1.0,9.85,0.7879999999999999,472.79999999999995,20.249999999999943,0,0,2,0,0,0,0,0,0.006403858,0,Low Risk
0,0,1,1,67,0,1,0,2,2,0,0,0,0,2,0,0,36.15,2434.45,2.0,12.049999999999999,0.5316176470588235,2422.0499999999997,-12.400000000000091,0,1,4,0,0,0,1,0,0.0063856305,0,Low Risk
0,0,1,0,60,1,0,0,2,2,0,2,0,0,2,0,0,59.85,3483.45,4.0,11.97,0.9811475409836066,3591.0,107.55000000000018,0,1,4,0,0,0,0,0,0.0063560703,0,Low Risk
0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,3,19.2,1401.4,1.0,9.6,0.2704225352112676,1344.0,-57.40000000000009,0,1,4,0,0,0,0,0,0.0062449956,0,Low Risk
